month,symbol,signal,vol,carry,rank,weight
2021-03,MCL,0.42685992,0.40015877,-0.00411526,15.0,0.1015625
2021-04,MCL,0.16344673,0.34912137,0.01742198,14.0,0.0859375
2021-05,MCL,0.00639428,0.22819001,0.04334427,2.0,-0.1015625
2021-06,MCL,0.00176481,0.14227542,0.112796,2.0,-0.1015625
2021-07,MCL,-0.00482876,0.14707312,0.11167537,2.0,-0.1015625
2021-08,MCL,-0.01456479,0.21085429,0.04420535,2.0,-0.1015625
2021-09,MCL,-0.02017735,0.21761821,0.05366669,3.0,-0.0859375
2021-10,MCL,-0.00885458,0.22602613,0.25510814,3.0,-0.0859375
2021-11,MCL,-0.034891,0.25122539,0.05889803,1.0,-0.1171875
2021-12,MCL,-0.04640267,0.41532077,0.04867088,2.0,-0.1015625
2022-01,MCL,-0.03100594,0.40676544,0.24799312,2.0,-0.1015625
2022-02,MCL,-0.03062603,0.47072146,0.29554804,2.0,-0.1015625
2022-03,MCL,-0.03521281,0.44776192,0.21557907,2.0,-0.1015625
2022-04,MCL,-0.0355567,0.45011763,0.19241037,4.0,-0.0703125
2022-05,MCL,-0.03582135,0.43110867,0.30685359,3.0,-0.0859375
2022-06,MCL,-0.04461018,0.1999913,0.28193963,2.0,-0.1015625
2022-07,MCL,-0.04746681,0.2642709,0.24111222,1.0,-0.1171875
2022-08,MCL,-0.05934143,0.1874821,0.070904,1.0,-0.1171875
2022-09,MCL,-0.05444638,0.28097906,0.1111042,1.0,-0.1171875
2022-10,MCL,-0.05551767,0.29907777,0.16555994,2.0,-0.1015625
2022-11,MCL,-0.05360396,0.33728433,-0.01607901,1.0,-0.1171875
2022-12,MCL,-0.0473838,0.27427293,-0.02698865,1.0,-0.1171875
2023-01,MCL,-0.06696036,0.27429106,-0.04952414,1.0,-0.1171875
2023-02,MCL,-0.0616283,0.26986547,-0.02210193,1.0,-0.1171875
2023-03,MCL,-0.0555895,0.22865159,-0.01959237,1.0,-0.1171875
2023-04,MCL,-0.05133434,0.20601083,0.02791736,1.0,-0.1171875
2023-05,MCL,-0.0572,0.10601926,-0.02679162,1.0,-0.1171875
2023-06,MCL,-0.05729612,0.1767393,-0.0219141,2.0,-0.1015625
2023-07,MCL,-0.04364937,0.18871381,0.07412377,1.0,-0.1171875
2023-08,MCL,-0.01642461,0.29261692,0.09793258,3.0,-0.0859375
2023-09,MCL,-0.0122056,0.29941473,0.26112426,3.0,-0.0859375
2023-10,MCL,-0.0369098,0.31154231,0.08109625,5.0,-0.0546875
2023-11,MCL,-0.02909857,0.338775,-0.01272072,5.0,-0.0546875
2023-12,MCL,-0.03009139,0.29802508,-0.0333545,4.0,-0.0703125
2024-01,MCL,-0.02376553,0.32293606,0.02326836,4.0,-0.0703125
2024-02,MCL,-0.01084958,0.26001109,0.11515392,5.0,-0.0546875
2024-03,MCL,-0.00937883,0.25746185,0.11409125,6.0,-0.0390625
2024-04,MCL,-0.00942443,0.23885537,0.0969768,6.0,-0.0390625
2024-05,MCL,-0.00576376,0.22124258,0.03861123,5.0,-0.0546875
2024-06,MCL,0.01279278,0.18470918,0.13978864,7.0,-0.0234375
2024-07,MCL,0.01553528,0.16326764,0.16293657,7.0,-0.0234375
2024-08,MCL,0.00981716,0.168326,0.14053059,7.0,-0.0234375
2024-09,MCL,-0.00271462,0.17669883,0.07412013,4.0,-0.0703125
2024-10,MCL,0.01418379,0.15882293,0.08209883,6.0,-0.0390625
2024-11,MCL,0.01751533,0.17100415,0.04566896,6.0,-0.0390625
2024-12,MCL,0.02686812,0.16875057,0.08004855,7.0,-0.0234375
2025-01,MCL,0.01902025,0.16358796,0.09929539,7.0,-0.0234375
2025-02,MCL,0.00138587,0.17568622,0.06683897,6.0,-0.0390625
2025-03,MCL,0.00147994,0.18273583,0.09708197,4.0,-0.0703125
2025-04,MCL,0.00309959,0.15631941,0.12003095,5.0,-0.0546875
2025-05,MCL,0.01161062,0.30310586,0.18932367,6.0,-0.0390625
2025-06,MCL,0.00946795,0.31974876,0.24612264,7.0,-0.0234375
2025-07,MCL,0.00074648,0.38809808,0.17070428,6.0,-0.0390625
2025-08,MCL,-0.00608692,0.39724804,0.10868751,4.0,-0.0703125
2025-09,MCL,-0.00371063,0.41616285,0.08029869,5.0,-0.0546875
2025-10,MCL,0.00311295,0.42063521,0.07873088,5.0,-0.0546875
2025-11,MCL,0.00473437,0.31607668,0.05079872,5.0,-0.0546875
2025-12,MCL,-0.00068437,0.31489632,0.0411105,4.0,-0.0703125
2026-01,MCL,0.00358515,0.18799467,0.09435951,4.0,-0.0703125
2026-02,MCL,-0.00275207,0.22924841,0.02216158,3.0,-0.0859375
2026-03,MCL,0.05573861,0.20835224,1.10302093,12.0,0.0546875
2026-04,MCL,0.0034,0.72882954,0.62408121,4.0,-0.0703125
2026-05,MCL,-0.04697766,0.70916366,0.30055109,2.0,-0.1015625
2026-06,MCL,-0.07056292,0.7436817,0.04035818,2.0,-0.1015625
2026-07,MCL,-0.06414329,0.83897692,0.42370145,2.0,-0.1015625
2011-05,MGC,0.00573782,0.16053422,-0.00327969,5.0,-0.05357143
2011-06,MGC,0.00559452,0.16422176,-0.00368313,7.0,-0.01785714
2011-07,MGC,0.00506102,0.17096293,-0.00598023,7.0,-0.01785714
2011-08,MGC,0.00445531,0.14684366,-0.00550925,6.0,-0.03571429
2011-09,MGC,0.00430271,0.19389106,-0.00985731,6.0,-0.03571429
2011-10,MGC,0.0046145,0.27915487,-0.0070592,6.0,-0.03571429
2011-11,MGC,0.00484096,0.27581168,-0.01672869,5.0,-0.05357143
2011-12,MGC,0.00572173,0.27430309,-0.00752235,6.0,-0.03571429
2012-01,MGC,0.00607781,0.3120511,-0.00910438,5.0,-0.05357143
2012-02,MGC,0.00644601,0.3236328,-0.01030794,4.0,-0.07142857
2012-03,MGC,0.00678414,0.26888069,-0.00795366,4.0,-0.07142857
2012-04,MGC,0.00728188,0.22235575,-0.00605593,5.0,-0.05357143
2012-05,MGC,0.00782459,0.21114274,-0.00545283,6.0,-0.03571429
2012-06,MGC,0.00808201,0.22487215,-0.00483071,5.0,-0.05357143
2012-07,MGC,0.00830147,0.18749593,-0.00728774,6.0,-0.03571429
2012-08,MGC,0.00914548,0.09464078,-0.00459819,7.0,-0.01785714
2012-09,MGC,0.00930264,0.13023596,-0.00962016,7.0,-0.01785714
2012-10,MGC,0.0092403,0.13858972,-0.01172771,8.0,0.0
2012-11,MGC,0.00950429,0.14710684,-0.00452753,8.0,0.0
2012-12,MGC,0.00854672,0.10826501,-0.00778645,7.0,-0.01785714
2013-01,MGC,0.00819566,0.11255433,-0.00549761,6.0,-0.03571429
2013-02,MGC,0.00807413,0.12049509,-0.00298682,6.0,-0.03571429
2013-03,MGC,0.00762201,0.11704473,-0.00277572,8.0,0.0
2013-04,MGC,0.00716079,0.08705873,0.00088609,5.0,-0.05357143
2013-05,MGC,0.0064253,0.1123551,-0.00158946,5.0,-0.05357143
2013-06,MGC,0.00629731,0.11637393,0.00099489,4.0,-0.07142857
2013-07,MGC,0.00600909,0.14428246,0.0,5.0,-0.05357143
2013-08,MGC,0.00500434,0.23604226,0.00237863,5.0,-0.05357143
2013-09,MGC,0.00452517,0.27294585,-0.00294983,6.0,-0.03571429
2013-10,MGC,0.00410415,0.27543275,-0.00089013,6.0,-0.03571429
2013-11,MGC,0.0031009,0.26608558,0.00088507,6.0,-0.03571429
2013-12,MGC,0.00455971,0.25950465,-0.00434062,6.0,-0.03571429
2014-01,MGC,0.00516576,0.20407538,0.00304726,5.0,-0.05357143
2014-02,MGC,0.00438087,0.17755529,-0.00172744,5.0,-0.05357143
2014-03,MGC,0.00421594,0.18632449,-0.00284562,4.0,-0.07142857
2014-04,MGC,0.00428487,0.1670463,-0.00291603,3.0,-0.08928571
2014-05,MGC,0.00475278,0.16764213,-0.00177702,3.0,-0.08928571
2014-06,MGC,0.00490157,0.15535448,-0.00190556,4.0,-0.07142857
2014-07,MGC,0.00505914,0.15781677,-0.00380023,6.0,-0.03571429
2014-08,MGC,0.00516312,0.16663817,-0.00602397,4.0,-0.07142857
2014-09,MGC,0.00585415,0.12275915,-0.00670356,4.0,-0.07142857
2014-10,MGC,0.00596712,0.14461104,-0.00458558,4.0,-0.07142857
2014-11,MGC,0.00657405,0.13995057,0.00103604,4.0,-0.0703125
2014-12,MGC,0.00483909,0.13529489,-0.00220349,4.0,-0.0703125
2015-01,MGC,0.00435741,0.08644668,-0.00380856,6.0,-0.0390625
2015-02,MGC,0.00491561,0.18320507,-0.00470547,5.0,-0.0546875
2015-03,MGC,0.00592855,0.20591868,0.00106461,4.0,-0.0703125
2015-04,MGC,0.00595122,0.18608982,0.0,3.0,-0.0859375
2015-05,MGC,0.00581967,0.18458789,-0.00186098,3.0,-0.0859375
2015-06,MGC,0.00544831,0.18455327,-0.0032249,4.0,-0.0703125
2015-07,MGC,0.0055848,0.18712581,0.00104252,5.0,-0.0546875
2015-08,MGC,0.00510454,0.10324404,-0.00430288,5.0,-0.0546875
2015-09,MGC,0.0050995,0.10385696,0.0,5.0,-0.0546875
2015-10,MGC,0.00597843,0.10283153,0.00094114,5.0,-0.0546875
2015-11,MGC,0.0058746,0.13270113,0.00472779,5.0,-0.0546875
2015-12,MGC,0.00672848,0.14871256,0.00118791,5.0,-0.0546875
2016-01,MGC,0.00764808,0.14886768,-0.00099137,4.0,-0.0703125
2016-02,MGC,0.00750313,0.14066403,-0.00510263,8.0,-0.0078125
2016-03,MGC,0.0067503,0.19067417,-0.00714137,7.0,-0.0234375
2016-04,MGC,0.00628989,0.18484926,-0.01115528,6.0,-0.0390625
2016-05,MGC,0.00671552,0.18133739,-0.01450659,6.0,-0.0390625
2016-06,MGC,0.0085998,0.1839784,-0.01845396,7.0,-0.0234375
2016-07,MGC,0.01051446,0.19060067,-0.01172712,8.0,-0.0078125
2016-08,MGC,0.01202199,0.18824315,-0.00963349,8.0,-0.0078125
2016-09,MGC,0.01253741,0.1549378,-0.01563332,8.0,-0.0078125
2016-10,MGC,0.01206676,0.15516364,-0.01531086,6.0,-0.0390625
2016-11,MGC,0.01230818,0.16192633,-0.01662684,7.0,-0.0234375
2016-12,MGC,0.01264391,0.19448602,-0.01926915,6.0,-0.0390625
2017-01,MGC,0.01263193,0.13191467,-0.01098397,6.0,-0.0390625
2017-02,MGC,0.01361091,0.15859565,-0.01353125,6.0,-0.0390625
2017-03,MGC,0.01344153,0.17528816,-0.02145547,6.0,-0.0390625
2017-04,MGC,0.01525717,0.17549273,-0.0192156,7.0,-0.0234375
2017-05,MGC,0.01584163,0.17347837,-0.01583259,9.0,0.0078125
2017-06,MGC,0.01592249,0.09654885,-0.01426427,7.0,-0.0234375
2017-07,MGC,0.01414405,0.08718344,-0.02285002,10.0,0.0234375
2017-08,MGC,0.01455337,0.06481788,-0.02125669,9.0,0.0078125
2017-09,MGC,0.01446177,0.07690643,-0.01068316,8.0,-0.0078125
2017-10,MGC,0.01418479,0.09281877,-0.03474437,9.0,0.0078125
2017-11,MGC,0.01563583,0.09274837,-0.01390039,10.0,0.0234375
2017-12,MGC,0.01464194,0.0931315,-0.02992349,10.0,0.0234375
2018-01,MGC,0.01554649,0.08731539,-0.01316172,11.0,0.0390625
2018-02,MGC,0.0157243,0.09720122,-0.02219185,11.0,0.0390625
2018-03,MGC,0.01768868,0.08779196,-0.01254375,10.0,0.0234375
2018-04,MGC,0.01841729,0.07492527,-0.02867458,10.0,0.0234375
2018-05,MGC,0.01949688,0.07190208,-0.02338918,10.0,0.0234375
2018-06,MGC,0.0191325,0.07936438,-0.02826898,10.0,0.0234375
2018-07,MGC,0.0214388,0.09082022,-0.0287503,9.0,0.0078125
2018-08,MGC,0.02290288,0.0611316,-0.01198105,11.0,0.0390625
2018-09,MGC,0.0232988,0.06025761,-0.02449904,11.0,0.0390625
2018-10,MGC,0.02451178,0.04260601,-0.02801965,10.0,0.0234375
2018-11,MGC,0.02288763,0.06422827,-0.03079781,9.0,0.0078125
2018-12,MGC,0.02610031,0.0642658,-0.03057817,11.0,0.0390625
2019-01,MGC,0.02592668,0.07742941,-0.02478922,11.0,0.0390625
2019-02,MGC,0.02625885,0.07244624,-0.03056603,11.0,0.0390625
2019-03,MGC,0.02626555,0.06205379,-0.02223386,11.0,0.0390625
2019-04,MGC,0.0256157,0.06318217,-0.02945648,11.0,0.0390625
2019-05,MGC,0.02562421,0.07499048,-0.01863188,11.0,0.0390625
2019-06,MGC,0.02532918,0.07179718,-0.03449744,12.0,0.0546875
2019-07,MGC,0.02520103,0.11606688,-0.02646715,11.0,0.0390625
2019-08,MGC,0.0234162,0.11513157,-0.02837904,10.0,0.0234375
2019-09,MGC,0.02429017,0.13678634,-0.03111266,12.0,0.0546875
2019-10,MGC,0.02467028,0.15561456,-0.02647525,12.0,0.0546875
2019-11,MGC,0.02594166,0.14338336,-0.03317893,12.0,0.0546875
2019-12,MGC,0.02466371,0.16224676,-0.03086882,11.0,0.0390625
2020-01,MGC,0.02522543,0.13305999,-0.01537345,11.0,0.0390625
2020-02,MGC,0.02476957,0.13448025,-0.01895782,11.0,0.0390625
2020-03,MGC,0.02981437,0.11012566,-0.04684311,12.0,0.0546875
2020-04,MGC,0.03156431,0.08366141,-0.07207575,9.0,0.0078125
2020-05,MGC,0.03515311,0.10464613,-0.03816838,8.0,-0.0078125
2020-06,MGC,0.03656066,0.04979329,-0.04533576,8.0,-0.0078125
2020-07,MGC,0.03851246,0.05997849,-0.03019902,9.0,0.0078125
2020-08,MGC,0.03893613,0.11700052,-0.01793124,8.0,-0.0078125
2020-09,MGC,0.03840558,0.15123568,-0.02623566,7.0,-0.0234375
2020-10,MGC,0.0380015,0.19900015,-0.0142957,7.0,-0.0234375
2020-11,MGC,0.03777648,0.18701254,-0.01630307,7.0,-0.0234375
2020-12,MGC,0.03664745,0.1994021,-0.01377398,6.0,-0.0390625
2021-01,MGC,0.03509065,0.21538232,-0.01018094,7.0,-0.0234375
2021-02,MGC,0.03490518,0.1370814,-0.00493072,7.0,-0.0234375
2021-03,MGC,0.02835803,0.15422133,-0.00456612,8.0,-0.0078125
2021-04,MGC,0.02483145,0.14716645,-0.00250482,6.0,-0.0390625
2021-05,MGC,0.01893081,0.15976945,-0.00959543,7.0,-0.0234375
2021-06,MGC,0.01672747,0.17763845,-0.0054991,6.0,-0.0390625
2021-07,MGC,0.01246706,0.18911434,-0.00566595,5.0,-0.0546875
2021-08,MGC,0.01092538,0.18732187,-0.00555022,6.0,-0.0390625
2021-09,MGC,0.0093638,0.15749821,-0.00693416,8.0,-0.0078125
2021-10,MGC,0.00823302,0.16467902,-0.00558545,7.0,-0.0234375
2021-11,MGC,0.00679068,0.15809813,-0.01064742,6.0,-0.0390625
2021-12,MGC,0.00656212,0.09433391,-0.00784941,7.0,-0.0234375
2022-01,MGC,0.00616297,0.06944407,-0.0061644,8.0,-0.0078125
2022-02,MGC,0.00538177,0.06959903,-0.00861729,6.0,-0.0390625
2022-03,MGC,0.00562197,0.09133443,-0.01227094,9.0,0.0078125
2022-04,MGC,0.00670106,0.06678791,-0.01390403,11.0,0.0390625
2022-05,MGC,0.00782693,0.08852782,-0.01707588,9.0,0.0078125
2022-06,MGC,0.00882573,0.11235815,-0.01961466,8.0,-0.0078125
2022-07,MGC,0.01022654,0.10769573,-0.02759364,7.0,-0.0234375
2022-08,MGC,0.01180309,0.11941638,-0.03011273,7.0,-0.0234375
2022-09,MGC,0.01422125,0.06856826,-0.03290938,6.0,-0.0390625
2022-10,MGC,0.01690656,0.03194517,-0.03567115,7.0,-0.0234375
2022-11,MGC,0.01946305,0.04784286,-0.05010295,8.0,-0.0078125
2022-12,MGC,0.02222816,0.1413424,-0.04651267,6.0,-0.0390625
2023-01,MGC,0.02472102,0.15041998,-0.04065295,7.0,-0.0234375
2023-02,MGC,0.02780131,0.1474608,-0.05551526,7.0,-0.0234375
2023-03,MGC,0.03077866,0.17289436,-0.04936651,5.0,-0.0546875
2023-04,MGC,0.03313299,0.16956502,-0.04994175,9.0,0.0078125
2023-05,MGC,0.03655835,0.16485604,-0.05886341,10.0,0.0234375
2023-06,MGC,0.03921571,0.16172715,-0.04771643,9.0,0.0078125
2023-07,MGC,0.04185546,0.16489545,-0.0580305,11.0,0.0390625
2023-08,MGC,0.04499829,0.14270649,-0.05515298,10.0,0.0234375
2023-09,MGC,0.04664529,0.11938924,-0.05422075,14.0,0.0859375
2023-10,MGC,0.04787416,0.07588274,-0.05760177,13.0,0.0703125
2023-11,MGC,0.04983021,0.14091505,-0.05147119,12.0,0.0546875
2023-12,MGC,0.04989194,0.14074895,-0.05727424,13.0,0.0703125
2024-01,MGC,0.05133586,0.13487454,-0.05718835,13.0,0.0703125
2024-02,MGC,0.05257775,0.13608639,-0.05172202,13.0,0.0703125
2024-03,MGC,0.05285904,0.13053701,-0.04831209,13.0,0.0703125
2024-04,MGC,0.05373271,0.13025035,-0.06530427,14.0,0.0859375
2024-05,MGC,0.0539791,0.10651741,-0.05228922,12.0,0.0546875
2024-06,MGC,0.05367945,0.10650286,-0.06208421,11.0,0.0390625
2024-07,MGC,0.05437545,0.11040363,-0.06213288,10.0,0.0234375
2024-08,MGC,0.05362778,0.10182801,-0.047388,11.0,0.0390625
2024-09,MGC,0.05357353,0.09498014,-0.05826156,9.0,0.0078125
2024-10,MGC,0.05369799,0.08465057,-0.04723559,11.0,0.0390625
2024-11,MGC,0.05266192,0.08522161,-0.04987548,12.0,0.0546875
2024-12,MGC,0.05303619,0.12317264,-0.05841412,12.0,0.0546875
2025-01,MGC,0.05297015,0.11876128,-0.04648698,12.0,0.0546875
2025-02,MGC,0.05184868,0.12530295,-0.04697895,11.0,0.0390625
2025-03,MGC,0.05176926,0.12759398,-0.04980194,10.0,0.0234375
2025-04,MGC,0.05152733,0.14925253,-0.05361856,11.0,0.0390625
2025-05,MGC,0.05046593,0.15906032,-0.04265718,12.0,0.0546875
2025-06,MGC,0.05037361,0.13650321,-0.05074489,13.0,0.0703125
2025-07,MGC,0.04939991,0.12935263,-0.05312092,11.0,0.0390625
2025-08,MGC,0.04915695,0.13199803,-0.04293141,11.0,0.0390625
2025-09,MGC,0.04876335,0.12682145,-0.06079594,11.0,0.0390625
2025-10,MGC,0.0479737,0.11796983,-0.03850753,11.0,0.0390625
2025-11,MGC,0.04787817,0.10851559,-0.05528996,12.0,0.0546875
2025-12,MGC,0.04804956,0.08649231,-0.04665955,11.0,0.0390625
2026-01,MGC,0.04690147,0.08941347,-0.03687795,13.0,0.0703125
2026-02,MGC,0.04627399,0.09122172,-0.03790748,11.0,0.0390625
2026-03,MGC,0.04550308,0.10859084,-0.04085412,10.0,0.0234375
2026-04,MGC,0.04486126,0.31033738,-0.03924746,10.0,0.0234375
2026-05,MGC,0.04420072,0.31048198,-0.03682855,10.0,0.0234375
2026-06,MGC,0.04363589,0.30784139,-0.04874577,10.0,0.0234375
2026-07,MGC,0.04317745,0.35392926,-0.03743011,11.0,0.0390625
2011-05,MHG,0.02037761,0.22891864,-0.01206546,9.0,0.01785714
2011-06,MHG,0.02049046,0.23139897,-0.01294676,11.0,0.05357143
2011-07,MHG,0.0183576,0.02520539,-0.01495784,10.0,0.03571429
2011-08,MHG,0.01587354,0.10571598,-0.02103897,11.0,0.05357143
2011-09,MHG,0.01692525,0.13865376,-0.01269539,10.0,0.03571429
2011-10,MHG,0.01718082,0.33551371,-0.0100606,10.0,0.03571429
2011-11,MHG,0.01644944,0.38387357,-0.01877936,10.0,0.03571429
2011-12,MHG,0.01735242,0.38353283,-0.01201133,10.0,0.03571429
2012-01,MHG,0.01719725,0.38232056,-0.00803365,9.0,0.01785714
2012-02,MHG,0.0163768,0.41534341,-0.02113363,6.0,-0.03571429
2012-03,MHG,0.01655424,0.41230431,-0.00289402,8.0,0.0
2012-04,MHG,0.01647224,0.2075313,0.00821634,8.0,0.0
2012-05,MHG,0.01304119,0.18223406,-0.01085761,9.0,0.01785714
2012-06,MHG,0.01349561,0.26453495,-0.01267833,8.0,0.0
2012-07,MHG,0.0150486,0.26714067,0.00763179,9.0,0.01785714
2012-08,MHG,0.01581178,0.203814,-0.0128104,9.0,0.01785714
2012-09,MHG,0.01712241,0.20743869,0.03716573,9.0,0.01785714
2012-10,MHG,0.0165446,0.24996473,0.03397003,9.0,0.01785714
2012-11,MHG,0.01201221,0.26450789,-0.03349384,9.0,0.01785714
2012-12,MHG,0.01437623,0.17436782,-0.02326685,9.0,0.01785714
2013-01,MHG,0.01449548,0.17093742,-0.02974435,9.0,0.01785714
2013-02,MHG,0.01498053,0.16350849,-0.0333539,11.0,0.05357143
2013-03,MHG,0.01584981,0.19006103,-0.0227975,11.0,0.05357143
2013-04,MHG,0.0168928,0.13078803,0.01023511,10.0,0.03571429
2013-05,MHG,0.01764971,0.12294202,-0.01177198,9.0,0.01785714
2013-06,MHG,0.01657089,0.13394528,-0.01993941,9.0,0.01785714
2013-07,MHG,0.02006363,0.14856643,0.0,9.0,0.01785714
2013-08,MHG,0.0215512,0.17814217,-0.0102912,9.0,0.01785714
2013-09,MHG,0.01950597,0.19853247,0.0,10.0,0.03571429
2013-10,MHG,0.01840305,0.1951395,-0.02143853,10.0,0.03571429
2013-11,MHG,0.02958252,0.17305339,0.02916067,10.0,0.03571429
2013-12,MHG,0.04013606,0.17177773,0.10656514,10.0,0.03571429
2014-01,MHG,0.04178836,0.13343416,0.09224146,9.0,0.01785714
2014-02,MHG,0.06226765,0.1683735,0.09911483,10.0,0.03571429
2014-03,MHG,0.06024583,0.1591405,0.08421476,9.0,0.01785714
2014-04,MHG,0.04968391,0.18886199,-0.00831205,10.0,0.03571429
2014-05,MHG,0.05432037,0.18770986,0.04420559,11.0,0.05357143
2014-06,MHG,0.04914202,0.19818919,-0.03550619,12.0,0.07142857
2014-07,MHG,0.04628749,0.16263852,-0.03018285,10.0,0.03571429
2014-08,MHG,0.04448683,0.13946225,-0.03524902,8.0,0.0
2014-09,MHG,0.04725719,0.13310161,-0.00450026,7.0,-0.01785714
2014-10,MHG,0.04955236,0.10811444,0.04924601,7.0,-0.01785714
2014-11,MHG,0.04058556,0.11560292,-0.00425625,8.0,-0.0078125
2014-12,MHG,0.02689621,0.12050316,0.02990573,8.0,-0.0078125
2015-01,MHG,0.03781324,0.10948568,0.16241654,8.0,-0.0078125
2015-02,MHG,0.02035964,0.14889252,0.05265284,8.0,-0.0078125
2015-03,MHG,0.01556836,0.20855465,0.03213554,7.0,-0.0234375
2015-04,MHG,0.02185025,0.20966269,0.00210914,7.0,-0.0234375
2015-05,MHG,0.03016453,0.21606076,0.12707118,8.0,-0.0078125
2015-06,MHG,0.03210731,0.2084357,0.01681392,8.0,-0.0078125
2015-07,MHG,0.02734789,0.21770835,0.01930089,9.0,0.0078125
2015-08,MHG,0.02373559,0.21404326,-0.01301165,9.0,0.0078125
2015-09,MHG,0.02275782,0.17104894,0.01391132,10.0,0.0234375
2015-10,MHG,0.01950703,0.16091407,-0.01855781,9.0,0.0078125
2015-11,MHG,0.02353943,0.12552156,-0.00923713,9.0,0.0078125
2015-12,MHG,0.02260173,0.18066055,-0.02663694,10.0,0.0234375
2016-01,MHG,0.00980772,0.19405108,-0.01607579,6.0,-0.0390625
2016-02,MHG,0.00757865,0.17188598,-0.00887272,9.0,0.0078125
2016-03,MHG,0.01169701,0.18522229,-0.00865723,9.0,0.0078125
2016-04,MHG,0.01622838,0.19984051,-0.0072825,12.0,0.0546875
2016-05,MHG,0.00719529,0.21618047,0.0120151,7.0,-0.0234375
2016-06,MHG,0.00863978,0.17383124,0.00504475,8.0,-0.0078125
2016-07,MHG,0.01218813,0.18469302,-0.00548177,11.0,0.0390625
2016-08,MHG,0.01358196,0.16913459,-0.02128276,10.0,0.0234375
2016-09,MHG,0.01181013,0.19865199,-0.02330194,7.0,-0.0234375
2016-10,MHG,0.01836746,0.21491733,-0.02487233,9.0,0.0078125
2016-11,MHG,0.01774725,0.20170747,-0.01856299,9.0,0.0078125
2016-12,MHG,0.02022342,0.2915302,-0.02348271,8.0,-0.0078125
2017-01,MHG,0.02059322,0.30744761,-0.02437479,8.0,-0.0078125
2017-02,MHG,0.02218364,0.31547184,-0.01928255,8.0,-0.0078125
2017-03,MHG,0.02338944,0.28361377,-0.02757125,11.0,0.0390625
2017-04,MHG,0.02400263,0.29337074,-0.02554688,12.0,0.0546875
2017-05,MHG,0.02304319,0.29456827,-0.01465367,13.0,0.0703125
2017-06,MHG,0.02552818,0.1447706,-0.02457776,12.0,0.0546875
2017-07,MHG,0.02650624,0.14078355,-0.01525457,14.0,0.0859375
2017-08,MHG,0.02840629,0.12875789,-0.03159262,13.0,0.0703125
2017-09,MHG,0.0297182,0.1401601,-0.03491728,13.0,0.0703125
2017-10,MHG,0.02685319,0.18224799,-0.03660698,13.0,0.0703125
2017-11,MHG,0.0277745,0.18799094,-0.03275151,13.0,0.0703125
2017-12,MHG,0.02762986,0.18560661,-0.04368073,13.0,0.0703125
2018-01,MHG,0.02893317,0.19481323,-0.04540816,13.0,0.0703125
2018-02,MHG,0.02850249,0.20702149,-0.05082698,13.0,0.0703125
2018-03,MHG,0.03156544,0.19401216,-0.02380452,12.0,0.0546875
2018-04,MHG,0.02987543,0.16606271,-0.04530518,12.0,0.0546875
2018-05,MHG,0.03197096,0.13911173,-0.02783767,13.0,0.0703125
2018-06,MHG,0.034848,0.13959734,-0.02809422,13.0,0.0703125
2018-07,MHG,0.03380564,0.08211226,-0.05771465,13.0,0.0703125
2018-08,MHG,0.03735744,0.0877061,-0.03129259,14.0,0.0859375
2018-09,MHG,0.03729623,0.10724778,-0.04143015,13.0,0.0703125
2018-10,MHG,0.03997861,0.15765697,0.02129704,12.0,0.0546875
2018-11,MHG,0.0366375,0.14591438,-0.02587187,13.0,0.0703125
2018-12,MHG,0.04051027,0.15116981,-0.00992365,13.0,0.0703125
2019-01,MHG,0.04052795,0.15890002,0.02033793,13.0,0.0703125
2019-02,MHG,0.03854605,0.16943467,0.0,13.0,0.0703125
2019-03,MHG,0.03471469,0.15256683,0.0,13.0,0.0703125
2019-04,MHG,0.03761913,0.13471516,-0.00898856,13.0,0.0703125
2019-05,MHG,0.03503176,0.13495239,0.02512642,13.0,0.0703125
2019-06,MHG,0.02591169,0.18881252,-0.033704,13.0,0.0703125
2019-07,MHG,0.02657899,0.18238764,-0.03785075,12.0,0.0546875
2019-08,MHG,0.02344041,0.16731986,-0.03272353,11.0,0.0390625
2019-09,MHG,0.02289908,0.13513199,-0.03809399,11.0,0.0390625
2019-10,MHG,0.01975004,0.13947993,-0.02235299,9.0,0.0078125
2019-11,MHG,0.02181868,0.1565438,-0.03346392,11.0,0.0390625
2019-12,MHG,0.02567025,0.09662685,-0.00933427,12.0,0.0546875
2020-01,MHG,0.02538021,0.13745834,0.01450268,12.0,0.0546875
2020-02,MHG,0.03102774,0.1879757,0.01121334,13.0,0.0703125
2020-03,MHG,0.04195441,0.17190454,0.06765367,14.0,0.0859375
2020-04,MHG,0.04872848,0.23633416,0.04404197,12.0,0.0546875
2020-05,MHG,0.05205656,0.24810752,0.00456232,10.0,0.0234375
2020-06,MHG,0.0559432,0.25245608,-0.03520405,12.0,0.0546875
2020-07,MHG,0.05528422,0.27008436,-0.03587451,10.0,0.0234375
2020-08,MHG,0.05648631,0.24182569,-0.02799311,11.0,0.0390625
2020-09,MHG,0.05950955,0.24445751,-0.00430658,10.0,0.0234375
2020-10,MHG,0.05755396,0.11304151,-0.01410954,9.0,0.0078125
2020-11,MHG,0.05820076,0.12630001,-0.02391133,10.0,0.0234375
2020-12,MHG,0.05189974,0.15965189,-0.01113183,9.0,0.0078125
2021-01,MHG,0.05617345,0.14796453,0.05433581,10.0,0.0234375
